timestamp,media-movel-exponencial,media-movel
2018-11-14 00:00:00,107.97768155899031,107.47333381289528
2018-11-15 00:00:00,107.91425585174545,107.31000046502976
2018-11-16 00:00:00,107.94841449390745,107.3000005086263
2018-11-19 00:00:00,107.64583160778696,107.10761951264881
2018-11-20 00:00:00,107.10621046930383,106.73047674269904
2018-11-21 00:00:00,106.74291866394454,106.49285779680524
2018-11-23 00:00:00,106.40901693947905,106.52857208251953
2018-11-26 00:00:00,106.41456096504487,106.4414291381836
2018-11-27 00:00:00,106.48050991273611,106.4500005812872
2018-11-28 00:00:00,106.90228198854028,106.7961912609282
2018-11-29 00:00:00,107.20116566607355,107.10381026495071
2018-11-30 00:00:00,107.53651418639853,107.29809606642951
2018-12-03 00:00:00,107.95046710926145,107.59190550304595
2018-12-04 00:00:00,108.00224252142554,107.70428612118675
2018-12-06 00:00:00,108.11022069596923,107.78428613571893
2018-12-07 00:00:00,107.81110969586514,107.6461908249628
2018-12-10 00:00:00,107.79100848150382,107.43809545607795
2018-12-11 00:00:00,107.86364374117534,107.28761909121559
2018-12-12 00:00:00,107.97422174934619,107.26428585960751
2018-12-13 00:00:00,108.108383131064,107.38714272635323
2018-12-14 00:00:00,107.91943909908517,107.34380921863374
2018-12-17 00:00:00,107.46221730731818,107.24476151239304
2018-12-18 00:00:00,107.1447431176259,107.08714258103143
2018-12-19 00:00:00,106.8306757834241,106.86809503464471
2018-12-20 00:00:00,106.34697817913377,106.71999976748512
2018-12-21 00:00:00,105.60907137711557,106.55428568522136
2018-12-24 00:00:00,104.56551918405215,106.12666647774833
2018-12-26 00:00:00,104.20138085446501,106.00714256649925
2018-12-27 00:00:00,103.92670989543872,105.75523776099796
2018-12-28 00:00:00,103.60519075854869,105.43380918956939
2018-12-31 00:00:00,103.42017338911919,104.97904713948567
2019-01-02 00:00:00,103.21106696707035,104.5471423921131
2019-01-03 00:00:00,102.6827882905984,103.9047615414574
2019-01-04 00:00:00,102.61435301919634,103.42095220656623
2019-01-07 00:00:00,102.56395706823247,103.11333320254371
2019-01-08 00:00:00,102.5854157940075,102.80904751732236
2019-01-09 00:00:00,102.7385595075583,102.78285689581008
2019-01-10 00:00:00,102.8168721408822,102.59285699753534
2019-01-11 00:00:00,102.81533858732544,102.31714303152901
2019-01-14 00:00:00,102.74576262954656,101.98238118489583
2019-01-15 00:00:00,102.95160258469964,101.77095286051433
2019-01-16 00:00:00,103.1723657364013,101.74000040690105
2019-01-17 00:00:00,103.44033273732681,101.89381009056454
2019-01-18 00:00:00,103.82848422343098,102.07190522693452
2019-01-22 00:00:00,103.99680386722596,102.16666702997117
2019-01-23 00:00:00,104.24345797788474,102.41428593226841
2019-01-24 00:00:00,104.42132515700814,102.79380943661644
2019-01-25 00:00:00,104.67120452172969,103.41476186116536
2019-01-28 00:00:00,104.70836791348651,103.63000015985398
2019-01-29 00:00:00,104.54760741602468,103.71380978538876
2019-01-30 00:00:00,104.71418831033316,103.9990477789016
2019-01-31 00:00:00,104.68835303713703,104.13523828415643
2019-02-01 00:00:00,104.5148662864243,104.21428571428571
2019-02-04 00:00:00,104.62624188436476,104.61142839704242
2019-02-05 00:00:00,104.86203818766825,104.86333320254371
2019-02-06 00:00:00,104.96821642327086,105.05238087972005
2019-02-07 00:00:00,104.99565098870681,105.16999962216332
2019-02-08 00:00:00,105.05695527781941,105.23666636149089
2019-02-11 00:00:00,105.07450479801764,105.31523786272321
2019-02-12 00:00:00,105.23954976089317,105.50999959309895
2019-02-13 00:00:00,105.38231774250232,105.73666599818638
2019-02-14 00:00:00,105.52028899553655,105.82666596912202
2019-02-15 00:00:00,105.7657173796426,105.96190425327846
2019-02-19 00:00:00,105.98428836048829,106.05952308291481
2019-02-20 00:00:00,106.09026228461471,106.03285653250558
2019-02-21 00:00:00,106.39205695529604,106.2104757399786
2019-02-22 00:00:00,106.80823370669668,106.41333298456101
2019-02-25 00:00:00,107.24293940044159,106.66999962216332
2019-02-26 00:00:00,107.70812678316068,106.91714259556362
2019-02-27 00:00:00,108.11375145459564,107.2547614687965
2019-02-28 00:00:00,108.46977393865939,107.68761843726749
2019-03-01 00:00:00,108.83888528780824,107.98047565278553
2019-03-04 00:00:00,109.14989591039208,108.35333288283576
2019-03-05 00:00:00,109.38172327746935,108.77809470040458
2019-03-06 00:00:00,109.59702116133576,109.06428527832031
2019-03-07 00:00:00,109.66911009118238,109.21523757207962
2019-03-08 00:00:00,109.74555482255037,109.42857106526692
2019-03-11 00:00:00,110.02595909605077,109.78857131231399
2019-03-12 00:00:00,110.35269033700816,110.16714295886811
2019-03-13 00:00:00,110.72971848818922,110.6076191493443
2019-03-14 00:00:00,111.08065283816207,110.97428567068917
2019-03-15 00:00:00,111.51968473124819,111.4076192946661
2019-03-18 00:00:00,112.06971336430055,111.91571444556827
2019-03-19 00:00:00,112.5770122880804,112.36476207914806
2019-03-20 00:00:00,113.02637450217003,112.81000010172527
2019-03-21 00:00:00,113.68034056749121,113.43238103957404
2019-03-22 00:00:00,113.98667352060636,113.7961905343192
2019-03-25 00:00:00,114.32061262437936,114.11476207914806
2019-03-26 00:00:00,114.64692090053663,114.41571480887276
2019-03-27 00:00:00,114.83992778622115,114.62571461995442
2019-03-28 00:00:00,115.02993437885338,114.85238138834636
2019-03-29 00:00:00,115.29448602090363,115.13381013416108
2019-04-01 00:00:00,115.63316880473661,115.44285765148345
2019-04-02 00:00:00,115.95651731716111,115.77285766601562
2019-04-03 00:00:00,116.32137949021038,116.16666739327567
2019-04-04 00:00:00,116.59761777385957,116.52904837472099
2019-04-05 00:00:00,116.89692519347673,116.98142932710194
2019-04-08 00:00:00,117.17265929454028,117.43000066848029
2019-04-09 00:00:00,117.36423561133634,117.73714338030133
2019-04-10 00:00:00,117.62112350497905,118.0500005086263
2019-04-11 00:00:00,117.86738517098593,118.32761964343842
2019-04-12 00:00:00,118.14762260528194,118.63047681535993
2019-04-15 00:00:00,118.41147537314338,118.87523869105748
2019-04-16 00:00:00,118.62588639768182,119.02761949811664
2019-04-17 00:00:00,118.91171460180769,119.22380974179222
2019-04-18 00:00:00,119.3170135240599,119.50238146100726
2019-04-22 00:00:00,119.72092157971177,119.67095293317523
2019-04-23 00:00:00,120.240838021684,120.07047671363468
2019-04-24 00:00:00,120.67439839573368,120.42047664097377
2019-04-25 00:00:00,121.4449070776201,120.9557142711821
2019-04-26 00:00:00,122.21264274234994,121.58047630673363
2019-04-29 00:00:00,122.89967560872367,122.19190506708054
2019-04-30 00:00:00,123.59970565370475,122.79476238432385
2019-05-01 00:00:00,123.98882307186048,123.21666717529297
2019-05-02 00:00:00,124.19074816391613,123.5509527297247
2019-05-03 00:00:00,124.61886141233143,123.97619047619048
2019-05-06 00:00:00,124.93987345634532,124.39476158505394
2019-05-07 00:00:00,124.99261192786543,124.66285669235955
2019-05-08 00:00:00,125.03964740135315,124.92857106526692
2019-05-09 00:00:00,125.08149763759377,125.22476159958612
2019-05-10 00:00:00,125.26772487539597,125.55523754301525
2019-05-13 00:00:00,125.0933861116437,125.69904690697079
2019-05-14 00:00:00,125.06035131576095,125.87904721214657
2019-05-15 00:00:00,125.14759180006145,126.11571357363746
2019-05-16 00:00:00,125.4914464251269,126.50428481329055
2019-05-17 00:00:00,125.72586105231706,126.80428532191685
2019-05-20 00:00:00,125.7707828858067,126.93999953497024
2019-05-21 00:00:00,125.87343912581326,127.08952331542969
2019-05-22 00:00:00,126.03676267518891,127.19571358816964
2019-05-23 00:00:00,126.04978427791498,127.25142778669085
2019-05-24 00:00:00,126.06707642208357,127.11285654703777
2019-05-28 00:00:00,126.075524352995,126.93523770286923
2019-05-29 00:00:00,125.97229508830512,126.70523761567615
2019-05-30 00:00:00,125.95026856727134,126.47333272298177
2019-05-31 00:00:00,125.74388054344448,126.27333286830357
2019-06-03 00:00:00,125.20716379748504,125.96999940418061
